time,City,Confirmed,Death,Recovered,Incidence
5269,20201129T00:00:00Z,검역,2181,0,1640,-
5270,20201130T00:00:00Z,합계,34201,526,27625,65.96
5271,20201130T00:00:00Z,서울,8811,93,6534,90.52
5272,20201130T00:00:00Z,부산,809,16,600,23.71
5273,20201130T00:00:00Z,대구,7232,199,6998,296.82
5274,20201130T00:00:00Z,인천,1409,11,1084,47.66
5275,20201130T00:00:00Z,광주,696,3,568,47.78
5276,20201130T00:00:00Z,대전,494,6,446,33.51
5277,20201130T00:00:00Z,울산,198,2,166,17.26
5278,20201130T00:00:00Z,세종,100,0,84,29.21
5279,20201130T00:00:00Z,경기,7277,116,5858,54.92
5280,20201130T00:00:00Z,강원,652,6,400,42.32
5281,20201130T00:00:00Z,충북,327,3,207,20.45
5282,20201130T00:00:00Z,충남,899,9,667,42.36
5283,20201130T00:00:00Z,전북,334,2,173,18.38
5284,20201130T00:00:00Z,전남,424,2,214,22.74
5285,20201130T00:00:00Z,경북,1704,57,1560,64.00
5286,20201130T00:00:00Z,경남,625,1,388,18.59
5287,20201130T00:00:00Z,제주,80,0,60,11.93
5288,20201130T00:00:00Z,검역,2130,0,1618,-
5289,20201201T00:00:00Z,합계,34652,526,27885,66.83
5290,20201201T00:00:00Z,서울,8966,93,6620,92.11
5291,20201201T00:00:00Z,부산,840,16,602,24.62
5292,20201201T00:00:00Z,대구,7243,199,6999,297.27
5293,20201201T00:00:00Z,인천,1425,11,1090,48.21
5294,20201201T00:00:00Z,광주,718,3,576,49.29
5295,20201201T00:00:00Z,대전,504,6,446,34.19
5296,20201201T00:00:00Z,울산,201,2,166,17.52
5297,20201201T00:00:00Z,세종,102,0,85,29.80
5298,20201201T00:00:00Z,경기,7373,116,5933,55.64
5299,20201201T00:00:00Z,강원,661,6,423,42.91
5300,20201201T00:00:00Z,충북,359,3,209,22.45
5301,20201201T00:00:00Z,충남,915,9,686,43.11
5302,20201201T00:00:00Z,전북,343,2,173,18.87
5303,20201201T00:00:00Z,전남,426,2,216,22.85
5304,20201201T00:00:00Z,경북,1715,57,1575,64.41
5305,20201201T00:00:00Z,경남,636,1,400,18.92
5306,20201201T00:00:00Z,제주,81,0,63,12.08
5307,20201201T00:00:00Z,검역,2144,0,1623,-
5308,20201202T00:00:00Z,합계,35163,526,28065,67.82
5309,20201202T00:00:00Z,서울,9159,93,6625,94.10
5310,20201202T00:00:00Z,부산,872,16,602,25.56
5311,20201202T00:00:00Z,대구,7247,199,7002,297.44
5312,20201202T00:00:00Z,인천,1448,11,1103,48.98
5313,20201202T00:00:00Z,광주,728,3,586,49.98
5314,20201202T00:00:00Z,대전,509,6,446,34.53
5315,20201202T00:00:00Z,울산,211,2,166,18.40
5316,20201202T00:00:00Z,세종,109,0,85,31.84
5317,20201202T00:00:00Z,경기,7517,116,6003,56.73
5318,20201202T00:00:00Z,강원,673,6,428,43.69
5319,20201202T00:00:00Z,충북,375,3,214,23.45
5320,20201202T00:00:00Z,충남,923,9,700,43.49
5321,20201202T00:00:00Z,전북,369,2,177,20.30
5322,20201202T00:00:00Z,전남,427,2,235,22.90
5323,20201202T00:00:00Z,경북,1720,57,1582,64.60
5324,20201202T00:00:00Z,경남,643,1,421,19.13
5325,20201202T00:00:00Z,제주,83,0,63,12.37
5326,20201202T00:00:00Z,검역,2150,0,1627,-
5327,20201203T00:00:00Z,합계,35703,529,28352,68.86
5328,20201203T00:00:00Z,서울,9421,95,6719,96.79
5329,20201203T00:00:00Z,부산,887,16,617,26.00
5330,20201203T00:00:00Z,대구,7250,200,7006,297.56
5331,20201203T00:00:00Z,인천,1470,11,1120,49.73
5332,20201203T00:00:00Z,광주,731,3,596,50.18
5333,20201203T00:00:00Z,대전,516,6,448,35.00
5334,20201203T00:00:00Z,울산,213,2,168,18.57
5335,20201203T00:00:00Z,세종,113,0,85,33.01
5336,20201203T00:00:00Z,경기,7658,116,6054,57.79
5337,20201203T00:00:00Z,강원,681,6,439,44.21
5338,20201203T00:00:00Z,충북,385,3,216,24.07
5339,20201203T00:00:00Z,충남,937,9,715,44.15
5340,20201203T00:00:00Z,전북,378,2,189,20.80
5341,20201203T00:00:00Z,전남,429,2,251,23.01
5342,20201203T00:00:00Z,경북,1731,57,1590,65.01
5343,20201203T00:00:00Z,경남,656,1,444,19.52
5344,20201203T00:00:00Z,제주,84,0,63,12.52
5345,20201203T00:00:00Z,검역,2163,0,1632,-
5346,20201204T00:00:00Z,합계,36332,536,28611,70.07
5347,20201204T00:00:00Z,서울,9716,97,6774,99.82
5348,20201204T00:00:00Z,부산,918,16,620,26.91
5349,20201204T00:00:00Z,대구,7256,200,7008,297.81
5350,20201204T00:00:00Z,인천,1487,11,1149,50.30
5351,20201204T00:00:00Z,광주,732,3,602,50.25
5352,20201204T00:00:00Z,대전,537,6,452,36.43
5353,20201204T00:00:00Z,울산,218,2,168,19.01
5354,20201204T00:00:00Z,세종,113,0,86,33.01
5355,20201204T00:00:00Z,경기,7818,120,6145,59.00
5356,20201204T00:00:00Z,강원,684,6,448,44.40
5357,20201204T00:00:00Z,충북,390,3,218,24.38
5358,20201204T00:00:00Z,충남,960,10,728,45.23
5359,20201204T00:00:00Z,전북,392,2,198,21.57
5360,20201204T00:00:00Z,전남,432,2,266,23.17
5361,20201204T00:00:00Z,경북,1740,57,1594,65.35
5362,20201204T00:00:00Z,경남,672,1,454,19.99
5363,20201204T00:00:00Z,제주,86,0,63,12.82
5364,20201204T00:00:00Z,검역,2181,0,1638,-
5365,20201205T00:00:00Z,합계,36915,540,28917,71.20
5366,20201205T00:00:00Z,서울,9951,100,6887,102.23
5367,20201205T00:00:00Z,부산,947,16,627,27.76
5368,20201205T00:00:00Z,대구,7263,200,7011,298.09
5369,20201205T00:00:00Z,인천,1506,11,1172,50.95
5370,20201205T00:00:00Z,광주,738,3,602,50.66
5371,20201205T00:00:00Z,대전,547,6,452,37.11
5372,20201205T00:00:00Z,울산,219,2,172,19.09
5373,20201205T00:00:00Z,세종,117,0,86,34.18
5374,20201205T00:00:00Z,경기,7975,121,6237,60.19
5375,20201205T00:00:00Z,강원,693,6,449,44.98
5376,20201205T00:00:00Z,충북,408,3,219,25.51
5377,20201205T00:00:00Z,충남,970,10,738,45.70
5378,20201205T00:00:00Z,전북,409,2,213,22.51
5379,20201205T00:00:00Z,전남,436,2,278,23.38
5380,20201205T00:00:00Z,경북,1757,57,1603,65.99
5381,20201205T00:00:00Z,경남,699,1,465,20.80
5382,20201205T00:00:00Z,제주,87,0,64,12.97
5383,20201205T00:00:00Z,검역,2193,0,1642,-
5384,20201206T00:00:00Z,합계,37546,545,29128,72.42
5385,20201206T00:00:00Z,서울,10205,101,6920,104.84
5386,20201206T00:00:00Z,부산,981,16,633,28.75
5387,20201206T00:00:00Z,대구,7266,200,7011,298.22
5388,20201206T00:00:00Z,인천,1548,11,1207,52.37
5389,20201206T00:00:00Z,광주,743,3,614,51.01
5390,20201206T00:00:00Z,대전,550,6,453,37.31
5391,20201206T00:00:00Z,울산,222,2,173,19.35
5392,20201206T00:00:00Z,세종,120,0,86,35.05
5393,20201206T00:00:00Z,경기,8159,123,6292,61.58
5394,20201206T00:00:00Z,강원,705,8,481,45.76
5395,20201206T00:00:00Z,충북,422,3,219,26.39
5396,20201206T00:00:00Z,충남,985,10,747,46.41
5397,20201206T00:00:00Z,전북,421,2,213,23.17
5398,20201206T00:00:00Z,전남,444,2,293,23.81
5399,20201206T00:00:00Z,경북,1768,57,1608,66.40
5400,20201206T00:00:00Z,경남,715,1,470,21.27
5401,20201206T00:00:00Z,제주,87,0,64,12.97
5402,20201206T00:00:00Z,검역,2205,0,1644,-
5403,20201207T00:00:00Z,합계,38161,549,29301,73.60
5404,20201207T00:00:00Z,서울,10449,102,6952,107.35
5405,20201207T00:00:00Z,부산,1016,16,641,29.78
5406,20201207T00:00:00Z,대구,7271,200,7011,298.42
5407,20201207T00:00:00Z,인천,1588,11,1221,53.72
5408,20201207T00:00:00Z,광주,748,3,615,51.35
5409,20201207T00:00:00Z,대전,552,6,453,37.45
5410,20201207T00:00:00Z,울산,260,2,179,22.67
5411,20201207T00:00:00Z,세종,120,0,88,35.05
5412,20201207T00:00:00Z,경기,8315,125,6357,62.75
5413,20201207T00:00:00Z,강원,714,9,484,46.35
5414,20201207T00:00:00Z,충북,433,3,228,27.07
5415,20201207T00:00:00Z,충남,995,10,761,46.88
5416,20201207T00:00:00Z,전북,443,2,213,24.38
5417,20201207T00:00:00Z,전남,447,2,300,23.97
5418,20201207T00:00:00Z,경북,1777,57,1610,66.74
5419,20201207T00:00:00Z,경남,731,1,479,21.75
5420,20201207T00:00:00Z,제주,87,0,64,12.97
5421,20201207T00:00:00Z,검역,2215,0,1645,-
5422,20201208T00:00:00Z,합계,38743,552,29650,74.75
5423,20201208T00:00:00Z,서울,10661,104,7029,109.55
5424,20201208T00:00:00Z,부산,1043,16,654,30.57
5425,20201208T00:00:00Z,대구,7275,200,7013,298.59
5426,20201208T00:00:00Z,인천,1615,11,1249,54.67
5427,20201208T00:00:00Z,광주,759,3,634,52.10
5428,20201208T00:00:00Z,대전,563,6,458,38.19
5429,20201208T00:00:00Z,울산,321,2,183,27.99
5430,20201208T00:00:00Z,세종,121,0,88,35.35
5431,20201208T00:00:00Z,경기,8472,126,6465,63.94
5432,20201208T00:00:00Z,강원,722,9,498,46.87
5433,20201208T00:00:00Z,충북,443,3,231,27.70
5434,20201208T00:00:00Z,충남,1010,10,766,47.59
5435,20201208T00:00:00Z,전북,456,2,236,25.09
5436,20201208T00:00:00Z,전남,454,2,312,24.35
5437,20201208T00:00:00Z,경북,1782,57,1617,66.93
5438,20201208T00:00:00Z,경남,744,1,500,22.13
5439,20201208T00:00:00Z,제주,89,0,70,13.27
5440,20201208T00:00:00Z,검역,2222,0,1647,-
5441,20201209T00:00:00Z,합계,39432,556,30177,76.05
5442,20201209T00:00:00Z,서울,10932,105,7217,112.31
5443,20201209T00:00:00Z,부산,1063,16,674,31.16
5444,20201209T00:00:00Z,대구,7278,200,7015,298.71
5445,20201209T00:00:00Z,인천,1664,11,1272,56.29
5446,20201209T00:00:00Z,광주,768,3,642,52.72
5447,20201209T00:00:00Z,대전,573,6,472,38.87
5448,20201209T00:00:00Z,울산,335,2,183,29.21
5449,20201209T00:00:00Z,세종,122,0,90,35.64
5450,20201209T00:00:00Z,경기,8689,127,6628,65.58
5451,20201209T00:00:00Z,강원,727,10,521,47.19
5452,20201209T00:00:00Z,충북,467,3,233,29.20
5453,20201209T00:00:00Z,충남,1014,10,777,47.77
5454,20201209T00:00:00Z,전북,468,2,255,25.75
5455,20201209T00:00:00Z,전남,456,2,327,24.45
5456,20201209T00:00:00Z,경북,1786,57,1622,67.08
5457,20201209T00:00:00Z,경남,775,1,529,23.06
5458,20201209T00:00:00Z,제주,91,0,71,13.57
5459,20201209T00:00:00Z,검역,2224,1,1649,-
5460,20201210T00:00:00Z,합계,40098,564,30637,77.34
5461,20201210T00:00:00Z,서울,11175,105,7286,114.81
5462,20201210T00:00:00Z,부산,1093,18,696,32.04
5463,20201210T00:00:00Z,대구,7280,200,7018,298.79
5464,20201210T00:00:00Z,인천,1701,12,1295,57.54
5465,20201210T00:00:00Z,광주,773,3,661,53.07
5466,20201210T00:00:00Z,대전,582,6,476,39.48
5467,20201210T00:00:00Z,울산,352,2,196,30.69
5468,20201210T00:00:00Z,세종,123,0,101,35.93
5469,20201210T00:00:00Z,경기,8904,130,6808,67.20
5470,20201210T00:00:00Z,강원,742,10,538,48.16
5471,20201210T00:00:00Z,충북,477,3,245,29.82
5472,20201210T00:00:00Z,충남,1034,10,796,48.72
5473,20201210T00:00:00Z,전북,476,2,275,26.19
5474,20201210T00:00:00Z,전남,461,4,339,24.72
5475,20201210T00:00:00Z,경북,1794,57,1631,67.38
5476,20201210T00:00:00Z,경남,789,1,552,23.47
5477,20201210T00:00:00Z,제주,102,0,74,15.21
5478,20201210T00:00:00Z,검역,2240,1,1650,-
5479,20201211T00:00:00Z,합계,40786,572,31157,78.67
5480,20201211T00:00:00Z,서울,11426,106,7431,117.39
5481,20201211T00:00:00Z,부산,1119,18,757,32.80
5482,20201211T00:00:00Z,대구,7286,200,7021,299.04
5483,20201211T00:00:00Z,인천,1737,12,1350,58.76
5484,20201211T00:00:00Z,광주,776,3,670,53.27
5485,20201211T00:00:00Z,대전,592,6,483,40.16
5486,20201211T00:00:00Z,울산,398,4,201,34.70
5487,20201211T00:00:00Z,세종,123,0,103,35.93
5488,20201211T00:00:00Z,경기,9134,133,6925,68.93
5489,20201211T00:00:00Z,강원,753,11,553,48.88
5490,20201211T00:00:00Z,충북,498,3,278,31.14
5491,20201211T00:00:00Z,충남,1044,10,808,49.19
5492,20201211T00:00:00Z,전북,483,2,289,26.58
5493,20201211T00:00:00Z,전남,465,4,353,24.94
5494,20201211T00:00:00Z,경북,1797,57,1634,67.49
5495,20201211T00:00:00Z,경남,801,2,576,23.83
5496,20201211T00:00:00Z,제주,107,0,75,15.95
5497,20201211T00:00:00Z,검역,2247,1,1650,-
5498,20201212T00:00:00Z,합계,41736,578,31493,80.50
5499,20201212T00:00:00Z,서울,11788,109,7456,121.11
5500,20201212T00:00:00Z,부산,1178,19,783,34.53
5501,20201212T00:00:00Z,대구,7321,200,7036,300.47
5502,20201212T00:00:00Z,인천,1779,12,1363,60.18
5503,20201212T00:00:00Z,광주,785,3,680,53.89
5504,20201212T00:00:00Z,대전,610,6,492,41.38
5505,20201212T00:00:00Z,울산,421,4,208,36.70
5506,20201212T00:00:00Z,세종,124,0,104,36.22
5507,20201212T00:00:00Z,경기,9406,134,7048,70.99
5508,20201212T00:00:00Z,강원,789,11,567,51.22
5509,20201212T00:00:00Z,충북,519,3,286,32.45
5510,20201212T00:00:00Z,충남,1054,10,818,49.66
5511,20201212T00:00:00Z,전북,489,2,315,26.91
5512,20201212T00:00:00Z,전남,473,4,363,25.37
5513,20201212T00:00:00Z,경북,1816,58,1648,68.21
5514,20201212T00:00:00Z,경남,818,2,600,24.34
5515,20201212T00:00:00Z,제주,107,0,75,15.95
5516,20201212T00:00:00Z,검역,2259,1,1651,-
5517,20201213T00:00:00Z,합계,42766,580,31814,82.48
5518,20201213T00:00:00Z,서울,12187,109,7490,6.06
5519,20201213T00:00:00Z,부산,1235,19,825,3.66
5520,20201213T00:00:00Z,대구,7349,200,7042,279.38
5521,20201213T00:00:00Z,인천,1841,12,1384,62.28
5522,20201213T00:00:00Z,광주,800,3,682,1.85
5523,20201213T00:00:00Z,대전,623,6,498,42.26
5524,20201213T00:00:00Z,울산,429,4,214,3.49
5525,20201213T00:00:00Z,세종,124,0,106,13.44
5526,20201213T00:00:00Z,경기,9737,135,7184,4.57
5527,20201213T00:00:00Z,강원,807,12,578,3.18
5528,20201213T00:00:00Z,충북,534,3,299,2.81
5529,20201213T00:00:00Z,충남,1064,10,828,6.50
5530,20201213T00:00:00Z,전북,498,2,326,0.94
5531,20201213T00:00:00Z,전남,479,4,366,0.80
5532,20201213T00:00:00Z,경북,1834,58,1651,49.58
5533,20201213T00:00:00Z,경남,842,2,613,3.42
5534,20201213T00:00:00Z,제주,110,0,75,1.79
5535,20201213T00:00:00Z,검역,2273,1,1653,-
5536,20201214T00:00:00Z,합계,43484,587,32102,83.87
5537,20201214T00:00:00Z,서울,12406,112,7573,127.46
5538,20201214T00:00:00Z,부산,1256,20,830,36.81
5539,20201214T00:00:00Z,대구,7365,200,7042,302.28
5540,20201214T00:00:00Z,인천,1877,13,1403,63.50
5541,20201214T00:00:00Z,광주,822,3,689,56.43
5542,20201214T00:00:00Z,대전,625,6,502,42.40
5543,20201214T00:00:00Z,울산,434,4,214,37.84
5544,20201214T00:00:00Z,세종,127,0,107,37.10
5545,20201214T00:00:00Z,경기,9963,135,7309,75.19
5546,20201214T00:00:00Z,강원,821,12,589,53.29
5547,20201214T00:00:00Z,충북,555,3,302,34.70
5548,20201214T00:00:00Z,충남,1119,11,835,52.72
5549,20201214T00:00:00Z,전북,506,2,337,27.84
5550,20201214T00:00:00Z,전남,480,4,367,25.74
5551,20201214T00:00:00Z,경북,1850,59,1657,69.48
5552,20201214T00:00:00Z,경남,870,2,617,25.88
5553,20201214T00:00:00Z,제주,118,0,75,17.59
5554,20201214T00:00:00Z,검역,2290,1,1654,-
5555,20201215T00:00:00Z,합계,44364,600,32559,85.57
5556,20201215T00:00:00Z,서울,12657,115,7664,130.04
5557,20201215T00:00:00Z,부산,1297,21,846,38.01
5558,20201215T00:00:00Z,대구,7384,200,7048,303.06
5559,20201215T00:00:00Z,인천,1932,14,1415,65.36
5560,20201215T00:00:00Z,광주,827,3,697,56.77
5561,20201215T00:00:00Z,대전,657,6,512,44.57
5562,20201215T00:00:00Z,울산,483,6,218,42.11
5563,20201215T00:00:00Z,세종,128,0,110,37.39
5564,20201215T00:00:00Z,경기,10251,138,7481,77.36
5565,20201215T00:00:00Z,강원,834,12,629,54.14
5566,20201215T00:00:00Z,충북,580,4,316,36.26
5567,20201215T00:00:00Z,충남,1156,13,849,54.47
5568,20201215T00:00:00Z,전북,521,2,366,28.67
5569,20201215T00:00:00Z,전남,481,4,373,25.79
5570,20201215T00:00:00Z,경북,1865,59,1671,70.05
5571,20201215T00:00:00Z,경남,886,2,632,26.36
5572,20201215T00:00:00Z,제주,127,0,78,18.93
5573,20201215T00:00:00Z,검역,2298,1,1654,-
5574,20201216T00:00:00Z,합계,45442,612,32947,87.65
5575,20201216T00:00:00Z,서울,13035,120,7690,133.92
5576,20201216T00:00:00Z,부산,1338,21,862,39.22
5577,20201216T00:00:00Z,대구,7411,200,7053,304.17
5578,20201216T00:00:00Z,인천,1999,14,1436,67.62
5579,20201216T00:00:00Z,광주,829,3,715,56.91
5580,20201216T00:00:00Z,대전,672,6,522,45.59
5581,20201216T00:00:00Z,울산,489,6,231,42.63
5582,20201216T00:00:00Z,세종,128,0,110,37.39
5583,20201216T00:00:00Z,경기,10580,144,7642,79.85
5584,20201216T00:00:00Z,강원,842,12,641,54.66
5585,20201216T00:00:00Z,충북,603,4,345,37.7
5586,20201216T00:00:00Z,충남,1191,13,869,56.11
5587,20201216T00:00:00Z,전북,596,3,382,32.8
5588,20201216T00:00:00Z,전남,485,4,378,26.01
5589,20201216T00:00:00Z,경북,1893,59,1676,71.1
5590,20201216T00:00:00Z,경남,905,2,659,26.92
5591,20201216T00:00:00Z,제주,142,0,82,21.17
5592,20201216T00:00:00Z,검역,2304,1,1654,-
5593,20201217T00:00:00Z,합계,10423,634,33610,89.60
5594,20201217T00:00:00Z,서울,590,125,7921,138.26
5595,20201217T00:00:00Z,부산,125,22,907,40.51
5596,20201217T00:00:00Z,대구,6807,200,7063,305.03
5597,20201217T00:00:00Z,인천,84,14,1461,70.23
5598,20201217T00:00:00Z,광주,27,3,730,57.60
5599,20201217T00:00:00Z,대전,39,6,535,46.33
5600,20201217T00:00:00Z,울산,40,8,238,43.50
5601,20201217T00:00:00Z,세종,46,0,116,37.39
5602,20201217T00:00:00Z,경기,606,151,7820,82.04
5603,20201217T00:00:00Z,강원,49,13,655,55.24
5604,20201217T00:00:00Z,충북,45,7,363,38.89
5605,20201217T00:00:00Z,충남,138,15,893,57.01
5606,20201217T00:00:00Z,전북,17,4,405,33.84
5607,20201217T00:00:00Z,전남,15,4,404,26.01
5608,20201217T00:00:00Z,경북,1320,59,1686,71.44
5609,20201217T00:00:00Z,경남,115,2,677,27.82
5610,20201217T00:00:00Z,제주,12,0,82,22.96
5611,20201217T00:00:00Z,검역,348,1,1654,-
5612,20201217T00:00:00Z,합계,46453,634,33610,89.60
5613,20201217T00:00:00Z,서울,13458,125,7921,138.26
5614,20201217T00:00:00Z,부산,1382,22,907,40.51
5615,20201217T00:00:00Z,대구,7432,200,7063,305.03
5616,20201217T00:00:00Z,인천,2076,14,1461,70.23
5617,20201217T00:00:00Z,광주,839,3,730,57.60
5618,20201217T00:00:00Z,대전,683,6,535,46.33
5619,20201217T00:00:00Z,울산,499,8,238,43.50
5620,20201217T00:00:00Z,세종,128,0,116,37.39
5621,20201217T00:00:00Z,경기,10871,151,7820,82.04
5622,20201217T00:00:00Z,강원,851,13,655,55.24
5623,20201217T00:00:00Z,충북,622,7,363,38.89
5624,20201217T00:00:00Z,충남,1210,15,893,57.01
5625,20201217T00:00:00Z,전북,615,4,405,33.84
5626,20201217T00:00:00Z,전남,485,4,404,26.01
5627,20201217T00:00:00Z,경북,1902,59,1686,71.44
5628,20201217T00:00:00Z,경남,935,2,677,27.82
5629,20201217T00:00:00Z,제주,154,0,82,22.96
5630,20201217T00:00:00Z,검역,2311,1,1654,-
5631,20201218T00:00:00Z,합계,47515,645,33982,91.64
5632,20201218T00:00:00Z,서울,13856,126,7996,142.35
5633,20201218T00:00:00Z,부산,1421,26,925,41.65
5634,20201218T00:00:00Z,대구,7452,200,7067,305.85
5635,20201218T00:00:00Z,인천,2140,14,1498,72.43
5636,20201218T00:00:00Z,광주,843,3,736,57.87
5637,20201218T00:00:00Z,대전,688,6,545,46.67
5638,20201218T00:00:00Z,울산,530,11,244,46.21
5639,20201218T00:00:00Z,세종,128,0,116,37.39
5640,20201218T00:00:00Z,경기,11175,153,7944,84.31
5641,20201218T00:00:00Z,강원,869,13,661,56.41
5642,20201218T00:00:00Z,충북,653,7,378,40.83
5643,20201218T00:00:00Z,충남,1228,16,912,57.86
5644,20201218T00:00:00Z,전북,631,4,419,34.72
5645,20201218T00:00:00Z,전남,490,4,406,26.28
5646,20201218T00:00:00Z,경북,1933,59,1697,72.6
5647,20201218T00:00:00Z,경남,979,2,695,29.13
5648,20201218T00:00:00Z,제주,181,0,86,26.98
5649,20201218T00:00:00Z,검역,2320,1,1657,-
5650,20201219T00:00:00Z,합계,48570,659,34334,93.68
5651,20201219T00:00:00Z,서울,14240,128,8031,130.04
5652,20201219T00:00:00Z,부산,1460,27,952,38.01
5653,20201219T00:00:00Z,대구,7472,200,7073,303.06
5654,20201219T00:00:00Z,인천,2186,14,1513,65.36
5655,20201219T00:00:00Z,광주,852,3,742,56.77
5656,20201219T00:00:00Z,대전,693,6,551,44.57
5657,20201219T00:00:00Z,울산,539,14,255,42.11
5658,20201219T00:00:00Z,세종,128,0,118,37.39
5659,20201219T00:00:00Z,경기,11453,155,8082,77.36
5660,20201219T00:00:00Z,강원,896,13,676,54.14
5661,20201219T00:00:00Z,충북,756,9,404,36.26
5662,20201219T00:00:00Z,충남,1252,17,928,54.47
5663,20201219T00:00:00Z,전북,646,5,430,28.67
5664,20201219T00:00:00Z,전남,495,5,413,25.79
5665,20201219T00:00:00Z,경북,1962,60,1703,70.05
5666,20201219T00:00:00Z,경남,1011,2,715,26.36
5667,20201219T00:00:00Z,제주,205,0,91,18.93
5668,20201219T00:00:00Z,검역,2324,1,1657,-
5669,20201219T00:00:00Z,합계,48567,659,34334,93.68
5670,20201219T00:00:00Z,서울,14237,128,8031,146.3
5671,20201219T00:00:00Z,부산,1460,27,952,42.79
5672,20201219T00:00:00Z,대구,7472,200,7073,306.67
5673,20201219T00:00:00Z,인천,2186,14,1513,73.95
5674,20201219T00:00:00Z,광주,852,3,742,58.49
5675,20201219T00:00:00Z,대전,693,6,551,47.01
5676,20201219T00:00:00Z,울산,539,14,255,46.99
5677,20201219T00:00:00Z,세종,128,0,118,37.39
5678,20201219T00:00:00Z,경기,11450,155,8082,86.44
5679,20201219T00:00:00Z,강원,896,13,676,58.16
5680,20201219T00:00:00Z,충북,756,9,404,47.27
5681,20201219T00:00:00Z,충남,1252,17,928,58.99
5682,20201219T00:00:00Z,전북,646,5,430,35.55
5683,20201219T00:00:00Z,전남,495,5,413,26.55
5684,20201219T00:00:00Z,경북,1962,60,1703,73.69
5685,20201219T00:00:00Z,경남,1011,2,715,30.08
5686,20201219T00:00:00Z,제주,205,0,91,30.56
5687,20201219T00:00:00Z,검역,2324,1,1657,-
5688,20201220T00:00:00Z,합계,49665,674,34722,95.79
5689,20201220T00:00:00Z,서울,14711,130,8220,151.14
5690,20201220T00:00:00Z,부산,1493,27,982,43.76
5691,20201220T00:00:00Z,대구,7497,200,7075,307.70
5692,20201220T00:00:00Z,인천,2248,15,1573,76.05
5693,20201220T00:00:00Z,광주,866,3,747,59.45
5694,20201220T00:00:00Z,대전,696,6,559,47.21
5695,20201220T00:00:00Z,울산,545,14,270,47.51
5696,20201220T00:00:00Z,세종,129,0,121,37.68
5697,20201220T00:00:00Z,경기,11702,164,8082,88.31
5698,20201220T00:00:00Z,강원,951,13,684,61.73
5699,20201220T00:00:00Z,충북,770,11,415,48.14
5700,20201220T00:00:00Z,충남,1272,17,942,59.93
5701,20201220T00:00:00Z,전북,675,6,439,37.14
5702,20201220T00:00:00Z,전남,499,5,418,26.76
5703,20201220T00:00:00Z,경북,1987,60,1711,74.63
5704,20201220T00:00:00Z,경남,1062,2,734,31.59
5705,20201220T00:00:00Z,제주,229,0,93,34.14
5706,20201220T00:00:00Z,검역,2333,1,1657,-
5707,20201221T00:00:00Z,합계,50590,698,35155,97.58
5708,20201221T00:00:00Z,서울,15039,136,8370,154.51
5709,20201221T00:00:00Z,부산,1513,28,1009,44.35
5710,20201221T00:00:00Z,대구,7518,200,7082,308.56
5711,20201221T00:00:00Z,인천,2336,15,1591,79.02
5712,20201221T00:00:00Z,광주,879,3,751,60.34
5713,20201221T00:00:00Z,대전,699,6,568,47.42
5714,20201221T00:00:00Z,울산,562,16,280,49
5715,20201221T00:00:00Z,세종,129,0,121,37.68
5716,20201221T00:00:00Z,경기,11946,173,8235,90.16
5717,20201221T00:00:00Z,강원,976,13,692,63.35
5718,20201221T00:00:00Z,충북,803,13,424,50.21
5719,20201221T00:00:00Z,충남,1288,18,950,60.68
5720,20201221T00:00:00Z,전북,688,7,441,37.86
5721,20201221T00:00:00Z,전남,508,5,418,27.24
5722,20201221T00:00:00Z,경북,2035,61,1715,76.43
5723,20201221T00:00:00Z,경남,1077,3,748,32.04
5724,20201221T00:00:00Z,제주,252,0,102,37.57
5725,20201221T00:00:00Z,검역,2342,1,1658,-
5726,20201222T00:00:00Z,합계,51460,722,35928,99.25
5727,20201222T00:00:00Z,서울,15356,144,8562,130.04
5728,20201222T00:00:00Z,부산,1539,28,1039,38.01
5729,20201222T00:00:00Z,대구,7557,200,7098,303.06
5730,20201222T00:00:00Z,인천,2381,19,1617,65.36
5731,20201222T00:00:00Z,광주,905,3,755,56.77
5732,20201222T00:00:00Z,대전,708,6,577,44.57
5733,20201222T00:00:00Z,울산,568,17,299,42.11
5734,20201222T00:00:00Z,세종,130,0,122,37.39
5735,20201222T00:00:00Z,경기,12152,181,8608,77.36
5736,20201222T00:00:00Z,강원,999,13,709,54.14
5737,20201222T00:00:00Z,충북,834,15,441,36.26
5738,20201222T00:00:00Z,충남,1305,19,974,54.47
5739,20201222T00:00:00Z,전북,692,7,452,28.67
5740,20201222T00:00:00Z,전남,513,5,425,25.79
5741,20201222T00:00:00Z,경북,2094,61,1721,70.05
5742,20201222T00:00:00Z,경남,1095,3,768,26.36
5743,20201222T00:00:00Z,제주,271,0,103,18.93
5744,20201222T00:00:00Z,검역,2361,1,1658,-
5745,20201222T00:00:00Z,합계,51460,722,35928,99.25
5746,20201222T00:00:00Z,서울,15356,144,8562,157.76
5747,20201222T00:00:00Z,부산,1539,28,1039,45.11
5748,20201222T00:00:00Z,대구,7557,200,7098,310.16
5749,20201222T00:00:00Z,인천,2381,19,1617,80.54
5750,20201222T00:00:00Z,광주,905,3,755,62.13
5751,20201222T00:00:00Z,대전,708,6,577,48.03
5752,20201222T00:00:00Z,울산,568,17,299,49.52
5753,20201222T00:00:00Z,세종,130,0,122,37.98
5754,20201222T00:00:00Z,경기,12152,181,8608,91.71
